0,1
pos,@PrinSlays you good lol I see how you feeling at nights :p
pos,@samloughlin40 @MyRhodia no problem :)
pos,Steve Bell on John Prescott and the Labour leadership contest – cartoon http://t.co/RL68MFPtev Let loose the dog! :)
pos,Upside down :D http://t.co/TPwmADzibD
pos,Thanks for your favorite @forcommoncause! You are so appreciated. :)
pos,"@AyaiZafri so next time you should get your fact right before making such a statement..:-)
#SelamatHariRaya http://t.co/xR1W7ZijCk"
pos,My running track this morning :) #lovesummertime Duke Dumont - I Got U (Official video) ft. Jax Jones https://t.co/WYD2wjFwN9 via @YouTube
pos,@smilebcbye :) awesomeee
pos,"Hi BAM ! @BarsAndMelody 
Can you follow my bestfriend @969Horan696 ? 
She loves you a lot :) 
See you in Warsaw &lt;3 
Love you &lt;3 x24"
pos,@scorp84 Perfect! It makes us so happy when you guys are content :)
pos,Thanks Geoff :) @GPAssetFinance @BuyLocalVoucher @BeckettandCo @FrankHuntLondon @ellisonprinting @TheGastroClub @elitecleaning08
pos,Update: just finished packing and now the fly is stuck in my room :))))))))
pos,@GetOutKids This is brilliant :)
pos,@Amm_Kelly Hey and thank you for following :)
pos,Happy Birthday to the amazingly talanted @mitchgrassi Hope this year brings you happiness and success because you deserve it all. Cheers :)
pos,Enjoy the pics!!!! :D
pos,FNAF 4 dropped...looks like no sleep 4 me : )))))
pos,@ImJustKindle I'll just be sitting over here with an android phone like :)
pos,follow my vsco :-) http://t.co/mrOzcRmNgO
pos,@NautiPawz Thankies! :D It's fucking hot! :D xx
pos,#FF @UltimateWedMag @wimagazine @weddinghelperuk @W_W_WeddingBlog @WeddingIdeas_TV @thewedcommunity our shoot Mon :) http://t.co/LMK5AEV1EK
pos,"@KnowledgeMagIND 
Yes I'm in &lt;3
BTW good hash tag :D
#IfIMeetAnAlien"
pos,Yaaay I get to see my bff tomorrow :)
pos,@glitchfish looks gorgeous :)
pos,@RosieTheRunt @InokumaT You poor little thing! But what a cutie! :))
pos,Have a happy weekend everyone and smile a lot. :)
pos,@morrisblitz @sidmouthfolk if you want to catch up on last year's go to @MadJacksMorris YouTube page and go to the players section :-)
pos,@real_liam_payne can u follbaaack me? :)
pos,"@KrisWilliams81 really? That's great. Once it cools down a bit here in AZ, i might give this &amp; the cauliflower one an attempt. Thanks :)"
pos,@soKRISme enjoy :) prinsesa
pos,"@toots069 Yaaah both families, ours and sa side ng brother in law ko, back home are so happy and with peace of mind na. :)"
pos,@StepintolifeYvl Amazing news! Enjoy your toy :)
pos,"@imvnaj @bahetiridham @cinghh @sonamtillani Yesss!!! Sonaaaaaaa
 is so beautifull :))))"
pos,ribs :)
pos,@truemuscle @SwallowUsDaily think in could get a sponsor :)
pos,"Oops, here's another one. Josephine's mirror. :) http://t.co/qwQOdEGPnS"
pos,@GuyLongworth yours too :))
pos,"@HyundaiIndia #CretaPerfect4Me #CRETAperfectSUV Creta Has Won Loads Of Hearts In Some Days, Many More Hearts To Be Won :)"
pos,@IRMUK  thanks for following @theWordCardiff #telecoms Happy Friday :)
pos,@judyetmkmma Thanks again for the retweet Judy :)
pos,.@TraveleadsUK Thanks for following us! Have a superb Friday :) #ff
pos,"@NightingaleMCPE Wait, we're not in the YouTube comment section of a video that slightly mentions science, are we? :)"
pos,Meet Rakna :-) already love this little guy so much http://t.co/L8KX8flvcl
pos,We r with u :-) http://t.co/mFIfaWQj3H
pos,@GallearBecca ew whose playing fifa ? And wow sounds like a good lineup :))
pos,"@74369slacker thank you :) I wouldn't survive P90x either, I'm only doing the P90, that's the easy version :)"
pos,#Dishoom Make way for #Rajnigandha :) Only 3 days to go before I share with u all my version of this beautiful #song http://t.co/Tl4Hj7Pb8u
pos,"@eonnicchi the leader is Minju, the rapper is Yuna, the lead vocal is Yujin, i am Visual, maknae is Jane :)"
pos,i was literally just about to give up and just get general tickets but i tried one more time and i finally got m&amp;g :-)
pos,"@LukeDAnello Hah, given Hawk fans are saying they are the greatest side in history along with their team of the 80s, talkback will be fun :D"
pos,@goldfrapp I'm sure it will be worth the wait. How exciting :-) x
pos,@himma85 We are in process of listing this feature mostly for all the cinema's. :)
pos,"Also, went driving for an hour today, and on more main roads to the shops, and it went quite well :) thanks @ThatJessGirl92 😘😘"
pos,Waiting for @sugarblaster to defend this new fashion atrocity :p
pos,"I�m a Pandimensional being, you should see my other manifestations :)"
pos,"@cyrilthecynic Hey, for any further information you can give Argos card a ring on 0345 640 70 70 :)

Nad"
pos,@_kimikoo you're jealous of me :) and yes plezzzz😭 im so hungry rn
pos,"""Hey I think I'm gonna have an asthma attack I don't have my inhaler"" 

""omg r u gonna be ok???"" 

""Yeah u just took my breathe away :)"""
pos,"@Bluegirl200345 We're always here if you want to talk :)
~😊"
pos,"left @TheColtRising wasn't a good fit for the team, goodluck in the future guys! :)"
pos,@ClaireGibbsUK fantastic!!! Brilliant news :)
pos,"Blog Post &gt; THE HUNGER GAMES: MOCKINGJAY - PART 2 (2015): No More Teasers :-) http://t.co/QGsQkvrDIi 
#TheHungerGames http://t.co/yOTeNaX7yR"
pos,@unwoman EVERYONE adored you. Talking about it long after you left. New fans. I knew that would be the case. :-)
pos,"Hi BAM ! @BarsAndMelody 
Can you follow my bestfriend @969Horan696 ? 
She loves you a lot :) 
See you in Warsaw &lt;3 
Love you &lt;3 x23"
pos,"@Troylr5ever hey, it's Reina :)
Sorry for sounding weird, I felt like crying. http://t.co/ixPpsNWiQG"
pos,"I blogged, here it is :) Any excuse will not do!  Problem attenders http://t.co/qat0oRRfvY via @Michelle_mvhr"
pos,John is my fav too! :) and I also can't wait to see it!! https://t.co/KDb3D37RnI
pos,@saritray2001 @ShiladityaBora Thank you! :)
pos,@MariaMoreroa #happy friday whn is u birthday all u younger sisters :D:))
pos,@andrekutyan Good going Andre! Keep it up :)
pos,@annneeee06 Mamayang 11pm part 2 something about 1D magic 89.9 radio :)
pos,@veijayen hahaha agreed with you sir ...:D @nair_rinku
pos,"@alpstart Powys, close to the Shropshire border  :)"
pos,@BBCNews @David_Cameron PICK ME PLEASE EMPLOYERS! :) http://t.co/vkKit1XOnT
pos,"School's finally out, and only three weeks left until I'm back in San Diego. :)"
pos,@PriestClass I jump all the time :p
pos,@sambirdracing Me!! You'll have my support! :D
pos,@ungiftedfuck thanks :)
pos,@985_6097 LOL :) Thank you. He is definitely a source of appeasement...
pos,@ShadEO9 No worries! Let us know how it goes :) ¦ AJ
pos,@EndresErik Ever been in this situation? https://t.co/FlhnHFZlSW - Thanks for the favourite :)
pos,@EndresErik My kid has this certain action when he does his little grunt - http://t.co/ACVMP4xiDw - Thanks for favouriting :)
pos,Then sc me :)
pos,@Barrastinian @chunkymark they would call it the Anti-Christ m8 :D
pos,@BergsonSandra Its getting big! :-)
pos,@JaHz73 Thanks for the share Ju :D
pos,"Yes, He does :) [pic] — https://t.co/WDgaxar1T7"
pos,@UrTypicalDragon @MC_Lindseyy yes jack i fucking am :) thanks.
pos,@PrinceOfRnbZJM please read and reply my dm please.. :)
pos,@spike_osullivan @ssearena @TheXFactor Brilliant :-)
pos,"@PopsRamjet come one, every now and then is not so bad :)"
pos,"Halfway around the world and you've got nothing better to do, but to go after your ex best friend who's forgotten all about you :-)"
pos,@EnRoute2BeFit If people don't have anything postive to say they should keep their opinions to themselves :) Looking good / strong as always
pos,@GUCCIGiRRL_ I luv ur avi :)))
pos,Happy Friday lovelies! Have a great day and a lovely weekend :)  #friday #smile #weekend #fridayfeeling http://t.co/3ZEfQHXe4y
pos,@steer_michael Dare you to run in the corridor :-)
pos,@llMGWVll Thank you so much for the mention! You're Awesome!! :)
pos,@THEINFORMINE Hello :) and #FFBack !
pos,Close enough? 👯 hmmmm :)))) https://t.co/liow4bIzI7
pos,@Alex_OllyM_NH me neither :) excited!!!!! 🎉🎉🎉 xxx
pos,@tammysoffices You can! :) Here's a quick rundown: https://t.co/ajnqMJww1e -Mary
pos,@vyroh20_  done yah :)
pos,Get the amazing leviboard! This thing is the future of travel! Buy now and get 20% off :) Go to… https://t.co/xItDPKMSzn
pos,Black and blue :) https://t.co/v3jnKWMxCM
pos,"Welcome to Kleper-452b!!  
:) https://t.co/KaTMAjqaTH"
pos,@ellekagaoan @chinmarquez Catch up once in a while :( &gt;:D&lt; @aditriphosphate @ErinMonzon
pos,It's my birthday and once again @RebeccaMorse10 proves why she is my favourite news reader with her impeccable fashion sense :)
pos,@_ridabot let's talk about setokido :D
pos,@binkle yeah really I shoulda had my hippo ones on :)
pos,@oxyoshi_ done :)
pos,Help me be materialistic and enter this showpo giveaway :D *cough*@Artofsleepingin*cough* http://t.co/InF1DVKHZk
pos,@_kairoline i asked @dll_fshoppe if she can open :)
pos,"Hi BAM ! @BarsAndMelody 
Can you follow my bestfriend @969Horan696 ? 
She loves you a lot :) 
See you in Warsaw &lt;3 
Love you &lt;3 x22"
pos,@schangmine follow me back? thankyou! :)
pos,@ArakinUK @Huskyteer I trust you backed it then :)
pos,@crinklysmilelou thank you! :D
pos,@Clevelandpro65 Thanks.:)☺️
pos,@justinbieber it makesme happy to see this :) keep smiling we love u
pos,@Shovz92 @Meli_bytes Sorted :D Santorini here we come #Escape
pos,@beatport to team up with @Spotify . Hoping to find the Beatport collection via Spotify soon! :) http://t.co/Lvycav0kNH
pos,"HELLO! 👊🏻“@YayanijadeEpal: Hi :) 
#TRMDHesitant”"
pos,"@Merinpinpin Manuel Valls, King of the Seven Kingdoms, King of the Andals and the First Men :D"
pos,"@CurlyWhirleez Hi guys, how's it going? Thanks for the follow! Have a great day :)"
pos,Someone more mature than me taught me once how to hide your privacy. He was wise. :) Now it's time to me to grow up in some ways.
pos,@DancingSakura Natsuki often writes really catchy songs :D
pos,Coughed myself awake :-)
pos,@arsenalnewsasit You're welcome Neil :). What's the next match in Emirates?
pos,@HolmesdaleCC Brill let us know when will have camera ready :)
pos,@stumac1974 Urquhart Castle: http://t.co/bSgiJFpICc Find all events here: http://t.co/cCS5QGfkk7 Hope that helps :)
pos,@TetrologyGaming @Adobe @ZynovFTW @MrProWestie @TwoScotsmen simple is generally better. But I like the glass shatter one. Nice contrast :)
pos,Anyone need a ride to #educampAKL tomorrow? Am leaving Rotorua early in the morning. Can pick people up on the way if you'd like to come! :)
pos,@Humna__Khan pehly gold phir old... :D
pos,somi is definitely so much more beautiful and better than you will ever be so i guess you people are just jealous bc you ain't her :-)
pos,Happy burfday to me :D
pos,Here's a cute panda to make your day! :) http://t.co/jeVWqXIK1r http://t.co/DIL4YjCadQ
pos,"I Need You :)
My #TeenChoice for #ChoiceInternationalArtist is #SuperJunior!"
pos,@LukePolistena Glad to hear that they solved it Luke :) What was the name of the store so we can pass on your kind words? Gen
pos,Late Lunch :) #KFC @ University of Santo Tomas https://t.co/j21mgszCC8
pos,@NefariousBella9 @laurenkatebooks @Fallen_Series @FallenSagaEn @Fallenatics17 @Addijay love it! :)
pos,"@Author_Swati I'm so proud to have worked on it, I hope you enjoy it. Let me know you're views once you do :)"
pos,@clmazin @johnaugust Norhing but the Dialogue was so helpful! More like this please! Love you guys :)
pos,@siany30 Thank you for coming last night! Was great to see you :)
pos,"@flowersandcards Have a lovely time! If you get a chance, come say hello to us in the Garden &amp; Home Area, really hope you enjoy the show :)"
pos,"You call me anything along the lines of ""Jojo"" and I will chainsaw you. :-)"
pos,All I'm just gonna do is laugh and shake my head - Life is filled with a lot amusement :) Lol
pos,@Shenali_t sure will! :))
pos,@TheHouseOfMan Appreciate the follow :) have a lovely weekend!
pos,Sense Of Awe :) http://t.co/JTjojcdhWG via @Dilbert_Daily
pos,She's nice. :-)
pos,Here's a cute panda to make your day! :) http://t.co/WRhMpnLpq3 http://t.co/RsCxtwKaeI
pos,Not strong at moment... but me get better so can protect! :D
pos,Need a shower and food first though :)
pos,@mundeduk may well pop round 2ish. It's the school holidays :)
pos,@thefahadmustafa.waiting fahad bhai... :-) and please invite #iqrar and #waseem bhai in your show
pos,@ileana_official Its not fair...... what about us??? Fans like us from Abroad will get hurt..... :)
pos,@envydanneh need to put me in that rotation lol :)
pos,@sculptorfred very welcome :)
pos,@debcridland hey you survived the train :D
pos,Delicious moviee :D ★ Chef (at Grogol) — https://t.co/LjtolXzqe3
pos,"Thank you :) ""@khuzy_k: @Miss_Sejeng Happy birthday!"""
pos,[ Singles &amp; Dating ] Open Question : How can I start and keep a long and happy long-distance relationship?: Hi :) last week I was in a…
pos,"@DrJonesWales no problem Rhys, have a good day. :)"
pos,@elliegoulding just wanted 2 let u know that the music video for pwrfl didn't make sense but u having superpowers was hot :)
pos,@jalilshop Visit my blog http://t.co/UzOAqroWKx thanks :D
pos,"""That's a different department :D This is the #1 benefit of B2B vs B2C. It's someone else's money."" Not soo funny enterprison ideas."
pos,@CattibrieShelly @MolyneuxAssoc @twiskerIFA @BradsPR @CHSW @SouthWestBiz @LAGTC @Littlehempston @falmouthbiz @LeadingWomenUK thank you :)
pos,#schoolsoutforsummer Good luck all those fellow #parents who juggle work and the children :-) xx
pos,"@catameringue @VivianBloom Purrthos, Cathos and Catamis :D"
pos,Give it all. :D
pos,"@Cryspp_ Hi! I see u like FourFiveSeconds and think u might like ""Deaf Ears"" https://t.co/T0SBDozPFj .Plz let me know what u think :)"
pos,@Moorgard I'm more for the drugs and alcohol Apexis Crystal Meth and Apexis Crystal Champagne while watching Apexis Crystal Palace FC :)
pos,made some stuff tonight for a streamer :) it felt really nice getting the creative juices flowing again. havent done that in a while
pos,😂😂thank you! :D https://t.co/V6aV6doasy
pos,@DrChauhanKS Great response! The correct hashtag is #CRETAperfectSUV :) #CretaPerfect4Me
pos,"New @DeirdreOKane1 portrait by Izumi Fugiwara at @ShowgroundsSC Clonmel! 
So refreshing and vibrant : ) http://t.co/gkyDGT1DEH"
pos,@bravefrontiergl Do you guys have an estimated time when the server would be up? :)
pos,"@OMFGitsGEENA nope nope, it's better to keep quiet :)"
pos,Done! Yey :)
pos,@sabah_cenatic insha'allah.. It wil.. :)
pos,#@TheWineSociety: .@Vin_dourthe will be very pleased to here it! :)… http://t.co/i9zotnyyec
pos,"Hi BAM ! @BarsAndMelody 
Can you follow my bestfriend @969Horan696 ? 
She loves you a lot :) 
See you in Warsaw &lt;3 
Love you &lt;3 x21"
pos,"awww lovely trend!!!

no doubt in that :)

#AkshayMostLovedSuperstarEver"
pos,@alIthingsluke haha just indirecting my best friend on here :))
pos,"I'm playing Brain Dots : ) #BrainDots
http://t.co/5Z4aDMu7tx http://t.co/qhhOGhM97S"
pos,things are not looking great but it's alright :-)
pos,#AskUrban. Ask us any question. :)
pos,@BarbieDevotees lyka follow back na :)
pos,"@jackieECOSSE perfect evening light helped, have a good one Jackie :)"
pos,BEAT DA BEAT sits well with @slashgear (includes new video) :-) http://t.co/lFm9Zq4Tj2 #mobilegames #ios8 #Android http://t.co/3xo8zsLtVX
pos,I always tell myself to not take that nap because I won't be able to sleep at night but like I always take that nap :-)
pos,"my aff uname id jonginuh, feel free to add me :)"
pos,Billie :-)  But what happened to his arm???
pos,"TGIF! Forecast is rain from 10am to 5am :D In a weird way, I don't mind! I'm in work anyway and the rain can be kinda soothing in Summer ^^"
